Category,Latitude,Longitude,Risk_Level,Distance_km,Analysis_Date
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
Boreholes,-0.45,39.65,Medium Risk,1.38,2026-06-14
